base_happiness,capture_rate,color,evolves_from_species,forms_switchable,generation,growth_rate,habitat,has_gender_differences,hatch_counter,is_baby,is_legendary,is_mythical,name,order,pal_park_encounters,shape,varieties,egg_group1,egg_group2,%_female,% male
50,255,green,,False,8,slow-then-very-fast,,False,20,False,False,False,applin,840,,squiggle,['applin'],plant,dragon,50.0,50.0
50,45,green,applin,False,8,slow-then-very-fast,,False,20,False,False,False,flapple,841,,wings,"['flapple', 'flapple-gmax']",plant,dragon,50.0,50.0
50,45,green,applin,False,8,slow-then-very-fast,,False,20,False,False,False,appletun,842,,quadruped,"['appletun', 'appletun-gmax']",plant,dragon,50.0,50.0
50,255,green,,False,8,medium,,False,20,False,False,False,silicobra,843,,squiggle,['silicobra'],ground,dragon,50.0,50.0
50,120,green,silicobra,False,8,medium,,False,20,False,False,False,sandaconda,844,,squiggle,"['sandaconda', 'sandaconda-gmax']",ground,dragon,50.0,50.0
50,45,blue,,False,8,medium,,False,20,False,False,False,cramorant,845,,wings,"['cramorant', 'cramorant-gulping', 'cramorant-gorging']",water1,flying,50.0,50.0
50,255,brown,,False,8,slow,,False,20,False,False,False,arrokuda,846,,fish,['arrokuda'],water2,,50.0,50.0
50,60,brown,arrokuda,False,8,slow,,False,20,False,False,False,barraskewda,847,,fish,['barraskewda'],water2,,50.0,50.0
50,75,purple,,False,8,medium-slow,,False,25,True,False,False,toxel,848,,upright,['toxel'],no-eggs,,50.0,50.0
50,45,purple,toxel,False,8,medium-slow,,False,25,False,False,False,toxtricity,849,,upright,"['toxtricity-amped', 'toxtricity-low-key', 'toxtricity-amped-gmax', 'toxtricity-low-key-gmax']",humanshape,,50.0,50.0
50,190,red,,False,8,medium,,False,20,False,False,False,sizzlipede,850,,tentacles,['sizzlipede'],bug,,50.0,50.0
50,75,red,sizzlipede,False,8,medium,,False,20,False,False,False,centiskorch,851,,tentacles,"['centiskorch', 'centiskorch-gmax']",bug,,50.0,50.0
50,180,brown,,False,8,medium-slow,,False,25,False,False,False,clobbopus,852,,tentacles,['clobbopus'],water1,humanshape,50.0,50.0
50,45,blue,clobbopus,False,8,medium-slow,,False,25,False,False,False,grapploct,853,,tentacles,['grapploct'],water1,humanshape,50.0,50.0
50,120,purple,,False,8,medium,,False,20,False,False,False,sinistea,854,,ball,['sinistea'],mineral,indeterminate,0.0,0.0
50,60,purple,sinistea,False,8,medium,,False,20,False,False,False,polteageist,855,,ball,['polteageist'],mineral,indeterminate,0.0,0.0
50,235,pink,,False,8,slow,,False,20,False,False,False,hatenna,856,,legs,['hatenna'],fairy,,100.0,0.0
50,120,pink,hatenna,False,8,slow,,False,20,False,False,False,hattrem,857,,humanoid,['hattrem'],fairy,,100.0,0.0
50,45,pink,hattrem,False,8,slow,,False,20,False,False,False,hatterene,858,,blob,"['hatterene', 'hatterene-gmax']",fairy,,100.0,0.0
50,255,pink,,False,8,medium,,False,20,False,False,False,impidimp,859,,humanoid,['impidimp'],fairy,humanshape,0.0,100.0
50,120,pink,impidimp,False,8,medium,,False,20,False,False,False,morgrem,860,,humanoid,['morgrem'],fairy,humanshape,0.0,100.0
50,45,purple,morgrem,False,8,medium,,False,20,False,False,False,grimmsnarl,861,,humanoid,"['grimmsnarl', 'grimmsnarl-gmax']",fairy,humanshape,0.0,100.0
50,45,gray,linoone,False,8,medium,,False,15,False,False,False,obstagoon,862,,upright,['obstagoon'],ground,,50.0,50.0
50,90,brown,meowth,False,8,medium,,False,20,False,False,False,perrserker,863,,upright,['perrserker'],ground,,50.0,50.0
50,30,white,corsola,False,8,fast,,False,20,False,False,False,cursola,864,,arms,['cursola'],water1,water3,75.0,25.0
50,45,white,farfetchd,False,8,medium,,False,20,False,False,False,sirfetchd,865,,wings,['sirfetchd'],flying,ground,50.0,50.0
50,45,purple,mr-mime,False,8,medium,,False,25,False,False,False,mr-rime,866,,humanoid,['mr-rime'],humanshape,,50.0,50.0
50,90,gray,yamask,False,8,medium,,False,25,False,False,False,runerigus,867,,blob,['runerigus'],mineral,indeterminate,50.0,50.0
50,200,white,,False,8,medium,,False,20,False,False,False,milcery,868,,ball,['milcery'],fairy,indeterminate,100.0,0.0
50,100,white,milcery,False,8,medium,,False,20,False,False,False,alcremie,869,,blob,"['alcremie', 'alcremie-gmax']",fairy,indeterminate,100.0,0.0
50,45,yellow,,False,8,medium,,False,25,False,False,False,falinks,870,,heads,['falinks'],fairy,mineral,0.0,0.0
50,75,purple,,False,8,medium,,False,20,False,False,False,pincurchin,871,,tentacles,['pincurchin'],water1,indeterminate,50.0,50.0
50,190,white,,False,8,medium,,False,20,False,False,False,snom,872,,squiggle,['snom'],bug,,50.0,50.0
50,75,white,snom,False,8,medium,,False,20,False,False,False,frosmoth,873,,bug-wings,['frosmoth'],bug,,50.0,50.0
50,60,gray,,False,8,slow,,False,25,False,False,False,stonjourner,874,,legs,['stonjourner'],mineral,,50.0,50.0
50,60,blue,,False,8,slow,,False,25,False,False,False,eiscue,875,,upright,"['eiscue-ice', 'eiscue-noice']",water1,ground,50.0,50.0
140,30,purple,,False,8,fast,,False,40,False,False,False,indeedee,876,,upright,"['indeedee-male', 'indeedee-female']",fairy,,50.0,50.0
50,180,yellow,,False,8,medium,,False,10,False,False,False,morpeko,877,,humanoid,"['morpeko-full-belly', 'morpeko-hangry']",ground,fairy,50.0,50.0
50,190,yellow,,False,8,medium,,False,25,False,False,False,cufant,878,,quadruped,['cufant'],ground,mineral,50.0,50.0
50,90,green,cufant,False,8,medium,,False,25,False,False,False,copperajah,879,,quadruped,"['copperajah', 'copperajah-gmax']",ground,mineral,50.0,50.0
50,45,green,,False,8,slow,,False,35,False,False,False,dracozolt,880,,upright,['dracozolt'],no-eggs,,0.0,0.0
50,45,blue,,False,8,slow,,False,35,False,False,False,arctozolt,881,,upright,['arctozolt'],no-eggs,,0.0,0.0
50,45,green,,False,8,slow,,False,35,False,False,False,dracovish,882,,legs,['dracovish'],no-eggs,,0.0,0.0
50,45,blue,,False,8,slow,,False,35,False,False,False,arctovish,883,,fish,['arctovish'],no-eggs,,0.0,0.0
50,45,white,,False,8,medium,,False,30,False,False,False,duraludon,884,,upright,"['duraludon', 'duraludon-gmax']",mineral,dragon,50.0,50.0
50,45,green,,False,8,slow,,False,40,False,False,False,dreepy,885,,squiggle,['dreepy'],indeterminate,dragon,50.0,50.0
50,45,green,dreepy,False,8,slow,,False,40,False,False,False,drakloak,886,,arms,['drakloak'],indeterminate,dragon,50.0,50.0
50,45,green,drakloak,False,8,slow,,False,40,False,False,False,dragapult,887,,upright,['dragapult'],indeterminate,dragon,50.0,50.0
0,10,blue,,False,8,slow,,False,120,False,True,False,zacian,888,,quadruped,"['zacian', 'zacian-crowned']",no-eggs,,0.0,0.0
0,10,red,,False,8,slow,,False,120,False,True,False,zamazenta,889,,quadruped,"['zamazenta', 'zamazenta-crowned']",no-eggs,,0.0,0.0
0,255,purple,,False,8,slow,,False,120,False,True,False,eternatus,890,,wings,"['eternatus', 'eternatus-eternamax']",no-eggs,,0.0,0.0
50,3,gray,,False,8,slow,,False,120,False,True,False,kubfu,891,,upright,['kubfu'],no-eggs,,12.5,87.5
50,3,gray,kubfu,False,8,slow,,False,120,False,True,False,urshifu,892,,humanoid,"['urshifu-single-strike', 'urshifu-rapid-strike', 'urshifu-single-strike-gmax', 'urshifu-rapid-strike-gmax']",no-eggs,,12.5,87.5
0,3,green,,False,8,slow,,False,120,False,False,True,zarude,893,,upright,"['zarude', 'zarude-dada']",no-eggs,,0.0,0.0
35,3,yellow,,False,8,slow,,False,120,False,True,False,regieleki,894,,humanoid,['regieleki'],no-eggs,,0.0,0.0
35,3,green,,False,8,slow,,False,120,False,True,False,regidrago,895,,humanoid,['regidrago'],no-eggs,,0.0,0.0
35,3,white,,False,8,slow,,False,120,False,True,False,glastrier,896,,quadruped,['glastrier'],no-eggs,,0.0,0.0
35,3,black,,False,8,slow,,False,120,False,True,False,spectrier,897,,quadruped,['spectrier'],no-eggs,,0.0,0.0
100,3,green,,False,8,slow,,False,120,False,True,False,calyrex,898,,humanoid,"['calyrex', 'calyrex-ice', 'calyrex-shadow']",no-eggs,,0.0,0.0
,135,gray,stantler,False,8,slow,,False,,False,False,False,wyrdeer,899,,quadruped,['wyrdeer'],ground,,50.0,50.0
,115,brown,scyther,False,8,medium,,False,,False,False,False,kleavor,900,,bug-wings,['kleavor'],bug,,50.0,50.0
,75,brown,ursaring,False,8,medium,,False,,False,False,False,ursaluna,901,,quadruped,['ursaluna'],ground,,50.0,50.0
,135,green,basculin,True,8,medium,,True,,False,False,False,basculegion,902,,fish,"['basculegion-male', 'basculegion-female']",water2,,50.0,50.0
,135,gray,sneasel,False,8,medium-slow,,False,,False,False,False,sneasler,903,,upright,['sneasler'],ground,,50.0,50.0
,135,black,qwilfish,False,8,medium,,False,,False,False,False,overqwil,904,,fish,['overqwil'],water2,,50.0,50.0
,3,pink,,True,8,slow,,False,,False,True,False,enamorus,905,,arms,"['enamorus-incarnate', 'enamorus-therian']",no-eggs,,100.0,0.0
50,45,green,,False,9,medium-slow,,False,20,False,False,False,sprigatito,906,,,['sprigatito'],ground,plant,12.5,87.5
50,45,green,sprigatito,False,9,medium-slow,,False,20,False,False,False,floragato,907,,,['floragato'],ground,plant,12.5,87.5
50,45,green,floragato,False,9,medium-slow,,False,20,False,False,False,meowscarada,908,,,['meowscarada'],ground,plant,12.5,87.5
50,45,red,,False,9,medium-slow,,False,20,False,False,False,fuecoco,909,,,['fuecoco'],ground,,12.5,87.5
50,45,red,fuecoco,False,9,medium-slow,,False,20,False,False,False,crocalor,910,,,['crocalor'],ground,,12.5,87.5
50,45,red,crocalor,False,9,medium-slow,,False,20,False,False,False,skeledirge,911,,,['skeledirge'],ground,,12.5,87.5
50,45,white,,False,9,medium-slow,,False,20,False,False,False,quaxly,912,,,['quaxly'],flying,water1,12.5,87.5
50,45,blue,quaxly,False,9,medium-slow,,False,20,False,False,False,quaxwell,913,,,['quaxwell'],flying,water1,12.5,87.5
50,45,blue,quaxwell,False,9,medium-slow,,False,20,False,False,False,quaquaval,914,,,['quaquaval'],flying,water1,12.5,87.5
50,255,gray,,False,9,medium,,False,15,False,False,False,lechonk,915,,,['lechonk'],ground,,50.0,50.0
50,100,gray,lechonk,False,9,medium,,False,15,False,False,False,oinkologne,916,,,"['oinkologne', 'oinkologne-female']",ground,,0.0,100.0
50,255,white,,False,9,slow-then-very-fast,,False,15,False,False,False,tarountula,918,,,['tarountula'],bug,,50.0,50.0
50,120,green,tarountula,False,9,slow-then-very-fast,,False,15,False,False,False,spidops,919,,,['spidops'],bug,,50.0,50.0
20,190,gray,,False,9,medium,,False,20,False,False,False,nymble,920,,,['nymble'],bug,,50.0,50.0
0,30,gray,nymble,False,9,medium,,False,20,False,False,False,lokix,921,,,['lokix'],bug,,50.0,50.0
50,190,yellow,,False,9,medium,,False,15,False,False,False,pawmi,954,,,['pawmi'],ground,,50.0,50.0
50,80,yellow,pawmi,False,9,medium,,False,15,False,False,False,pawmo,955,,,['pawmo'],ground,,50.0,50.0
50,45,yellow,pawmo,False,9,medium,,False,15,False,False,False,pawmot,956,,,['pawmot'],ground,,50.0,50.0
50,150,white,,False,9,fast,,False,10,False,False,False,tandemaus,945,,,['tandemaus'],ground,fairy,0.0,0.0
50,75,white,tandemaus,False,9,fast,,False,10,False,False,False,maushold,946,,,"['maushold', 'maushold-family-of-three']",ground,fairy,0.0,0.0
50,190,yellow,,False,9,medium-slow,,False,20,False,False,False,fidough,970,,,['fidough'],ground,mineral,50.0,50.0
50,90,brown,fidough,False,9,medium-slow,,False,20,False,False,False,dachsbun,971,,,['dachsbun'],ground,mineral,50.0,50.0
50,255,green,,False,9,medium-slow,,False,20,False,False,False,smoliv,935,,,['smoliv'],plant,,50.0,50.0
50,120,green,smoliv,False,9,medium-slow,,False,20,False,False,False,dolliv,936,,,['dolliv'],plant,,50.0,50.0
50,45,green,dolliv,False,9,medium-slow,,False,20,False,False,False,arboliva,937,,,['arboliva'],plant,,50.0,50.0
50,190,green,,False,9,slow-then-very-fast,,False,15,False,False,False,squawkabilly,960,,,"['squawkabilly', 'squawkabilly-blue-plumage', 'squawkabilly-yellow-plumage', 'squawkabilly-white-plumage']",flying,,50.0,50.0
50,255,brown,,False,9,medium-slow,,False,20,False,False,False,nacli,963,,,['nacli'],mineral,,50.0,50.0
50,120,brown,nacli,False,9,medium-slow,,False,20,False,False,False,naclstack,964,,,['naclstack'],mineral,,50.0,50.0
50,45,brown,naclstack,False,9,medium-slow,,False,20,False,False,False,garganacl,965,,,['garganacl'],mineral,,50.0,50.0
50,90,red,,False,9,slow,,False,35,False,False,False,charcadet,1003,,,['charcadet'],humanshape,,50.0,50.0
20,25,red,charcadet,False,9,slow,,False,35,False,False,False,armarouge,1004,,,['armarouge'],humanshape,,50.0,50.0
20,25,blue,charcadet,False,9,slow,,False,35,False,False,False,ceruledge,1005,,,['ceruledge'],humanshape,,50.0,50.0
50,190,yellow,,False,9,medium,,False,20,False,False,False,tadbulb,940,,,['tadbulb'],water1,,50.0,50.0
50,50,green,tadbulb,False,9,medium,,False,20,False,False,False,bellibolt,941,,,['bellibolt'],water1,,50.0,50.0
50,180,black,,False,9,medium-slow,,False,20,False,False,False,wattrel,957,,,['wattrel'],water1,flying,50.0,50.0
50,90,yellow,wattrel,False,9,medium-slow,,False,20,False,False,False,kilowattrel,958,,,['kilowattrel'],water1,flying,50.0,50.0
50,150,brown,,False,9,medium-slow,,False,20,False,False,False,maschiff,972,,,['maschiff'],ground,,50.0,50.0
50,75,gray,maschiff,False,9,medium-slow,,False,20,False,False,False,mabosstiff,973,,,['mabosstiff'],ground,,50.0,50.0
50,190,gray,,False,9,medium-slow,,False,20,False,False,False,shroodle,968,,,['shroodle'],ground,,50.0,50.0
50,90,gray,shroodle,False,9,medium-slow,,False,20,False,False,False,grafaiai,969,,,['grafaiai'],ground,,50.0,50.0
50,190,brown,,False,9,medium,,False,20,False,False,False,bramblin,974,,,['bramblin'],plant,,50.0,50.0
50,45,brown,bramblin,False,9,medium,,False,20,False,False,False,brambleghast,975,,,['brambleghast'],plant,,50.0,50.0
50,190,yellow,,False,9,medium-slow,,False,20,False,False,False,toedscool,1006,,,['toedscool'],plant,,50.0,50.0
50,90,black,toedscool,False,9,medium-slow,,False,20,False,False,False,toedscruel,1007,,,['toedscruel'],plant,,50.0,50.0
50,120,red,,False,9,medium,,False,35,False,False,False,klawf,962,,,['klawf'],water3,,50.0,50.0
50,190,green,,False,9,medium,,False,20,False,False,False,capsakid,938,,,['capsakid'],plant,,50.0,50.0
50,75,green,capsakid,False,9,medium,,False,20,False,False,False,scovillain,939,,,['scovillain'],plant,,50.0,50.0
50,190,brown,,False,9,fast,,False,20,False,False,False,rellor,922,,,['rellor'],bug,,50.0,50.0
50,45,green,rellor,False,9,fast,,False,20,False,False,False,rabsca,923,,,['rabsca'],bug,,50.0,50.0
50,120,yellow,,False,9,medium-slow,,False,20,False,False,False,flittle,926,,,['flittle'],flying,,50.0,50.0
50,60,yellow,flittle,False,9,medium-slow,,False,20,False,False,False,espathra,927,,,['espathra'],flying,,50.0,50.0
50,190,pink,,False,9,medium-slow,,False,20,False,False,False,tinkatink,1000,,,['tinkatink'],fairy,,100.0,0.0
50,90,pink,tinkatink,False,9,medium-slow,,False,20,False,False,False,tinkatuff,1001,,,['tinkatuff'],fairy,,100.0,0.0
50,45,pink,tinkatuff,False,9,medium-slow,,False,20,False,False,False,tinkaton,1002,,,['tinkaton'],fairy,,100.0,0.0
50,255,white,,False,9,medium,,False,20,False,False,False,wiglett,929,,,['wiglett'],water3,,50.0,50.0
50,50,red,wiglett,False,9,medium,,False,20,False,False,False,wugtrio,930,,,['wugtrio'],water3,,50.0,50.0
50,25,white,,False,9,slow,,False,35,False,False,False,bombirdier,959,,,['bombirdier'],flying,,50.0,50.0
50,200,blue,,False,9,slow,,False,40,False,False,False,finizen,933,,,['finizen'],ground,water2,50.0,50.0
50,45,blue,finizen,False,9,slow,,False,40,False,False,False,palafin,934,,,"['palafin', 'palafin-hero']",ground,water2,50.0,50.0
50,190,gray,,False,9,medium,,False,20,False,False,False,varoom,942,,,['varoom'],mineral,,50.0,50.0
50,75,gray,varoom,False,9,medium,,False,20,False,False,False,revavroom,943,,,['revavroom'],mineral,,50.0,50.0
50,190,green,,False,9,medium-slow,,False,30,False,False,False,cyclizar,953,,,['cyclizar'],ground,,50.0,50.0
50,25,pink,,False,9,slow,,False,35,False,False,False,orthworm,944,,,['orthworm'],ground,,50.0,50.0
50,70,blue,,False,9,medium-slow,,False,30,False,False,False,glimmet,966,,,['glimmet'],mineral,,50.0,50.0
50,25,blue,glimmet,False,9,medium-slow,,False,30,False,False,False,glimmora,967,,,['glimmora'],mineral,,50.0,50.0
50,120,white,,False,9,medium-slow,,False,20,False,False,False,greavard,924,,,['greavard'],ground,,50.0,50.0
50,60,white,greavard,False,9,medium-slow,,False,20,False,False,False,houndstone,925,,,['houndstone'],ground,,50.0,50.0
50,100,pink,,False,9,medium-slow,,False,20,False,False,False,flamigo,961,,,['flamigo'],flying,,50.0,50.0
50,150,white,,False,9,medium-slow,,False,25,False,False,False,cetoddle,947,,,['cetoddle'],ground,,50.0,50.0
50,50,white,cetoddle,False,9,medium-slow,,False,25,False,False,False,cetitan,948,,,['cetitan'],ground,,50.0,50.0
50,100,gray,,False,9,fast,,False,20,False,False,False,veluza,932,,,['veluza'],water2,,50.0,50.0
50,25,blue,,False,9,slow,,False,40,False,False,False,dondozo,931,,,['dondozo'],water2,,50.0,50.0
50,100,pink,,False,9,medium-slow,,False,35,False,False,False,tatsugiri,952,,,"['tatsugiri', 'tatsugiri-droopy', 'tatsugiri-stretchy']",water2,,50.0,50.0
50,45,gray,primeape,False,9,medium,,False,20,False,False,False,annihilape,1010,,,['annihilape'],ground,,50.0,50.0
50,90,brown,wooper,False,9,medium,,False,20,False,False,False,clodsire,1009,,,['clodsire'],water1,ground,50.0,50.0
50,45,brown,girafarig,False,9,medium,,False,20,False,False,False,farigiraf,928,,,['farigiraf'],ground,,50.0,50.0
50,45,yellow,dunsparce,False,9,medium,,False,20,False,False,False,dudunsparce,917,,,"['dudunsparce', 'dudunsparce-three-segment']",ground,,50.0,50.0
50,25,black,bisharp,False,9,medium,,False,20,False,False,False,kingambit,1008,,,['kingambit'],humanshape,,50.0,50.0
0,30,purple,,False,9,slow,,False,50,False,False,False,great-tusk,978,,,['great-tusk'],no-eggs,,0.0,0.0
0,50,pink,,False,9,slow,,False,50,False,False,False,scream-tail,982,,,['scream-tail'],no-eggs,,0.0,0.0
0,50,gray,,False,9,slow,,False,50,False,False,False,brute-bonnet,979,,,['brute-bonnet'],no-eggs,,0.0,0.0
0,30,gray,,False,9,slow,,False,50,False,False,False,flutter-mane,983,,,['flutter-mane'],no-eggs,,0.0,0.0
0,30,red,,False,9,slow,,False,50,False,False,False,slither-wing,984,,,['slither-wing'],no-eggs,,0.0,0.0
0,30,gray,,False,9,slow,,False,50,False,False,False,sandy-shocks,981,,,['sandy-shocks'],no-eggs,,0.0,0.0
0,30,gray,,False,9,slow,,False,50,False,False,False,iron-treads,986,,,['iron-treads'],no-eggs,,0.0,0.0
0,50,red,,False,9,slow,,False,50,False,False,False,iron-bundle,992,,,['iron-bundle'],no-eggs,,0.0,0.0
0,50,gray,,False,9,slow,,False,50,False,False,False,iron-hands,989,,,['iron-hands'],no-eggs,,0.0,0.0
0,30,blue,,False,9,slow,,False,50,False,False,False,iron-jugulis,990,,,['iron-jugulis'],no-eggs,,0.0,0.0
0,30,yellow,,False,9,slow,,False,50,False,False,False,iron-moth,988,,,['iron-moth'],no-eggs,,0.0,0.0
0,30,green,,False,9,slow,,False,50,False,False,False,iron-thorns,991,,,['iron-thorns'],no-eggs,,0.0,0.0
50,45,gray,,False,9,slow,,False,40,False,False,False,frigibax,949,,,['frigibax'],dragon,mineral,50.0,50.0
50,25,gray,frigibax,False,9,slow,,False,40,False,False,False,arctibax,950,,,['arctibax'],dragon,mineral,50.0,50.0
50,10,gray,arctibax,False,9,slow,,False,40,False,False,False,baxcalibur,951,,,['baxcalibur'],dragon,mineral,50.0,50.0
50,45,brown,,False,9,slow,,False,50,False,False,False,gimmighoul,976,,,"['gimmighoul', 'gimmighoul-roaming']",no-eggs,,0.0,0.0
50,45,yellow,gimmighoul,False,9,slow,,False,50,False,False,False,gholdengo,977,,,['gholdengo'],no-eggs,,0.0,0.0
0,6,brown,,False,9,slow,,False,50,False,False,False,wo-chien,996,,,['wo-chien'],no-eggs,,0.0,0.0
0,6,white,,False,9,slow,,False,50,False,False,False,chien-pao,995,,,['chien-pao'],no-eggs,,0.0,0.0
0,6,brown,,False,9,slow,,False,50,False,False,False,ting-lu,994,,,['ting-lu'],no-eggs,,0.0,0.0
0,6,red,,False,9,slow,,False,50,False,False,False,chi-yu,997,,,['chi-yu'],no-eggs,,0.0,0.0
0,10,green,,False,9,slow,,False,50,False,False,False,roaring-moon,985,,,['roaring-moon'],no-eggs,,0.0,0.0
0,10,white,,False,9,slow,,False,50,False,False,False,iron-valiant,993,,,['iron-valiant'],no-eggs,,0.0,0.0
0,3,red,,False,9,slow,,False,50,False,True,False,koraidon,998,,,"['koraidon', 'koraidon-limited-build', 'koraidon-sprinting-build', 'koraidon-swimming-build', 'koraidon-gliding-build']",no-eggs,,0.0,0.0
0,3,blue,,False,9,slow,,False,50,False,True,False,miraidon,999,,,"['miraidon', 'miraidon-low-power-mode', 'miraidon-drive-mode', 'miraidon-aquatic-mode', 'miraidon-glide-mode']",no-eggs,,0.0,0.0
0,5,blue,,False,9,slow,,False,50,False,False,False,walking-wake,1011,,,['walking-wake'],no-eggs,,0.0,0.0
0,5,green,,False,9,slow,,False,50,False,False,False,iron-leaves,1012,,,['iron-leaves'],no-eggs,,0.0,0.0
